Video Caption,Comment
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"✅Will Eileen Gu Win Gold for China? What do you think of her decision? I love it and wish her the best of luck for Beijing 2022! ❤🇨🇳 🇺🇸
✅If you'd like to support the channel / 如果你想支持我的频道: https://www.patreon.com/cyrusjanssen"
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,He knows where his motherland is.
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"Cyrus is right, people work for money, if one can earn easy money from Chinese, why not do it then?
Cyrus is a good example in earning easy money.  There is no shame about this.  
If C do not earn it, someone will, just like Eileen, why not make a happy life by working closely with PRC before the opportunity is gone."
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"I can tell you as a Chinese American that her statement is all bs, the main reason is money. She makes so much money in China with all the endorsements.  China will worship her if she wins, and she wouldn’t get as much attention here after the Olympic.  She has no idea what the consequences are if she didn’t win.  It makes more sense to represent where you are born or the country that gives you the opportunity."
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,Flawless mandarin? The boys at ADV China say that's incorrect and as for 3 Gold? She got 1 which is I admit a fantastic achievement.
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"Last time I checked, Giannis didn’t get MVP his first year in the NBA. His stats significantly increased which led to present dominance. Your mistaking “talent” as a noun, granted that is how it is define in any dictionary. But it is a process to achieve more talent, a natural incline to learn and master the craft. It’s a process. She would not have received the same opportunity that would make her rise to where she is at today if she would be from China. You’re mistaking these people and noble and greatly gifted when really they’ve just spent countless hours practicing perfection in their craft."
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,Mrs Jane is legit and her method works like magic I keep on earning every single week with her new strategies
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,She only thinks about money!
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,Money talks!
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,Why her father abandoned her and her mom? Did you find that no western media dare to touch this facts....
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,", $, $ is the woman's single mind.
You may raise your children to represent any nation that would provide you more $.
Don't deliver wrong concept. You must love your own country first. 
Eileen Gu should stay in China; don't re-enter into America anymore."
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"This is Olympic GAME, not WW III."
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"Taking a step back and away from all the politics between China and America, by having Eileen Gu competing on the Chinese's side will only bring more awareness of the winter sport to the greater world. Winter Olympics has always been dub as a competition favor more toward rich wealthy western nations. By having atheles like Eileen Gu competiting for China will encourage more people from poorer nations to take part in the sport and help the winter game better. Cause truth to be told, it's kinda boring always watching the same old white people competing with each other and taking turns on the podium."
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"How can she be an idol and an inspiration to people of a country that are oppressed and don't have freedom?
Gtfoh.
Kinda miss the elephant in the room."
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,I hope she never comes back to usa. Because she betrayed us.
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,You'd better ask where's her US daddy? Whether this US man gave up some responsiblity for her daughter
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"It’s not America! It’s United States, America is bigger and then juste the north, did you know that Canada is i America?"
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,She should relinquish her American citizenship.
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,"You are wrong about ""raw talent"". There are a million environmental factors"
By far one of the biggest headlines going into the beijing winter olympics is the fascinating story of eileen gu an 18 year old girl ...,Well said dude... I now support her decision.
